timestamp,accel_X,accel_Y,accel_Z
1657079114412,392,-1205,-651
1657079114452,334,-1366,-774
1657079114492,329,-1185,-734
1657079114532,159,-987,-553
1657079114572,17,-782,-439
1657079114612,62,-615,-293
1657079114652,67,-556,-138
1657079114692,172,-509,-61
1657079114732,111,-683,-230
1657079114772,199,-1059,-489
1657079114812,117,-1408,-555
1657079114852,145,-1492,-568
1657079114892,184,-1357,-533
1657079114932,199,-1093,-511
1657079114972,165,-853,-422
1657079115012,154,-665,-227
1657079115052,131,-585,-77
1657079115092,219,-598,-96
1657079115132,234,-596,-259
1657079115172,247,-852,-463
1657079115212,416,-1107,-558
1657079115252,560,-1308,-615
1657079115292,422,-1358,-591
1657079115332,373,-1082,-628
1657079115372,229,-872,-460
1657079115412,154,-648,-354
1657079115452,114,-516,-122
1657079115492,116,-556,-41
1657079115532,69,-568,-100
1657079115572,-14,-900,-332
1657079115612,55,-1250,-622
1657079115652,136,-1465,-630
1657079115692,142,-1370,-589
1657079115732,94,-1172,-577
1657079115772,165,-957,-526
1657079115812,116,-762,-362
1657079115852,65,-641,-171
1657079115892,99,-637,-68
1657079115932,121,-524,-167
1657079115972,135,-741,-440
1657079116012,259,-961,-470
1657079116052,327,-1239,-534
1657079116092,426,-1340,-545
1657079116132,361,-1345,-614
1657079116172,202,-1082,-522
1657079116212,126,-819,-330
1657079116252,94,-661,-167
1657079116292,88,-585,-10
1657079116332,35,-503,-80
1657079116372,123,-673,-131
1657079116412,73,-1143,-487
1657079116452,86,-1394,-592
1657079116492,106,-1443,-662
1657079116532,80,-1264,-639
1657079116572,107,-1023,-535
1657079116612,124,-832,-391
1657079116652,65,-610,-228
1657079116692,109,-568,-90
1657079116732,116,-620,-34
1657079116772,39,-838,-369
1657079116812,225,-861,-565
1657079116852,268,-1222,-569
1657079116892,331,-1296,-654
1657079116932,313,-1198,-747
1657079116972,156,-999,-610
1657079117012,77,-764,-474
1657079117052,54,-682,-292
1657079117092,26,-551,-54
1657079117132,128,-548,0
1657079117172,-15,149,-105
1657079117212,440,-1026,-242
1657079117252,151,-1364,-615
1657079117292,426,-1494,-269
1657079117332,539,-1241,-213
1657079117372,399,-904,-333
1657079117412,236,-728,-415
1657079117452,328,-353,-388
1657079117492,397,-264,-323
1657079117532,626,-155,-67
1657079117572,809,-251,156
1657079117612,791,-301,129
1657079117652,785,-568,-181
1657079117692,1451,-612,-56
1657079117732,1867,-712,164
1657079117772,1683,-683,441
1657079117812,1244,-574,322
1657079117852,883,-459,36
1657079117892,641,-299,-50
1657079117932,435,-309,66
1657079117972,404,-280,144
1657079118012,472,-311,30
1657079118052,748,-787,-86
1657079118092,1551,-992,111
1657079118132,1865,-873,230
1657079118172,1421,-541,88
1657079118212,906,-211,0
1657079118252,492,-5,-92
1657079118292,350,112,-87
1657079118332,469,210,50
1657079118372,728,337,177
1657079118412,576,424,174
1657079118452,318,263,-40
1657079118492,990,379,310
1657079118532,1366,490,701
1657079118572,1099,463,592
1657079118612,1105,568,416
1657079118652,954,408,308
