timestamp,accel_X,accel_Y,accel_Z
1657082199316,-296,-1017,108
1657082199356,-249,-996,126
1657082199396,-192,-1055,173
1657082199436,-155,-1169,252
1657082199476,-224,-1091,163
1657082199516,-231,-1029,78
1657082199556,-147,-1084,103
1657082199596,-82,-1281,265
1657082199636,-187,-1361,336
1657082199676,-322,-1345,270
1657082199716,-367,-1290,309
1657082199756,-181,-1338,429
1657082199796,86,-1093,565
1657082199836,196,-743,468
1657082199876,143,-590,283
1657082199916,153,-602,197
1657082199956,175,-759,179
1657082199996,122,-921,143
1657082200036,106,-1215,218
1657082200076,57,-1448,400
1657082200116,-217,-1443,419
1657082200156,-462,-1373,199
1657082200196,-370,-1331,-36
1657082200236,-190,-1254,-71
1657082200276,-123,-1087,2
1657082200316,-165,-923,75
1657082200356,-142,-889,134
1657082200396,-137,-912,163
1657082200436,-171,-929,151
1657082200476,-111,-945,162
1657082200516,-87,-987,241
1657082200556,-83,-982,236
1657082200596,-7,-953,116
1657082200636,94,-970,66
1657082200676,104,-1030,131
1657082200716,-23,-1206,264
1657082200756,-203,-1284,247
1657082200796,-294,-1144,83
1657082200836,-213,-946,54
1657082200876,-147,-914,83
1657082200916,-60,-1036,164
1657082200956,-117,-1128,219
1657082200996,-258,-1148,250
1657082201036,-359,-1059,273
1657082201076,-391,-955,347
1657082201116,-213,-929,368
1657082201156,-53,-896,355
1657082201196,0,-882,313
1657082201236,-33,-936,238
1657082201276,-119,-951,171
1657082201316,-202,-992,141
1657082201356,-239,-1044,169
1657082201396,-194,-1068,197
1657082201436,-137,-1070,166
1657082201476,-69,-1182,169
1657082201516,9,-1198,168
1657082201556,-40,-947,196
1657082201596,-51,-801,196
1657082201636,-22,-944,96
1657082201676,-22,-1098,59
1657082201716,-267,-1241,-93
1657082201756,-88,-846,260
1657082201796,0,-814,131
1657082201836,67,-990,268
1657082201876,12,-1113,263
1657082201916,-147,-1007,203
1657082201956,-164,-988,142
1657082201996,-103,-1057,116
1657082202036,-52,-1131,110
1657082202076,-81,-1176,186
1657082202116,-102,-1089,212
1657082202156,-56,-1074,231
1657082202196,-47,-1116,236
1657082202236,-158,-1166,228
1657082202276,-292,-1113,96
1657082202316,-352,-1022,-40
1657082202356,-258,-919,5
1657082202396,-199,-1072,114
1657082202436,-195,-1194,206
1657082202476,-315,-1265,361
1657082202516,-445,-1174,550
1657082202556,-293,-1070,602
1657082202596,-95,-1168,580
1657082202636,13,-1043,486
1657082202676,78,-960,386
1657082202716,68,-990,343
1657082202756,12,-922,278
1657082202796,-15,-876,412
1657082202836,-36,-760,410
1657082202876,-5,-821,470
1657082202916,45,-870,364
1657082202956,82,-974,314
1657082202996,103,-1055,296
1657082203036,112,-1081,448
1657082203076,-19,-949,515
1657082203116,-123,-926,556
1657082203156,-64,-1115,725
1657082203196,-132,-1081,754
1657082203236,-228,-984,669
1657082203276,-233,-920,616
1657082203316,-174,-895,566
1657082203356,-65,-824,503
1657082203396,-62,-862,507
1657082203436,97,-800,523
1657082203476,354,-783,645
1657082203516,157,-980,616
1657082203556,57,-1068,517
1657082203596,73,-926,406
1657082203636,-70,-862,654
1657082203676,-135,-812,789
1657082203716,-261,-857,858
1657082203756,-342,-810,640
1657082203796,-430,-763,513
1657082203836,-462,-742,694
1657082203876,-415,-878,993
1657082203916,-339,-946,1311
1657082203956,-292,-845,1397
1657082203996,-188,-793,1461
1657082204036,-116,-608,1368
1657082204076,-18,-717,1127
1657082204116,33,-653,694
1657082204156,39,-668,549
1657082204196,47,-666,473
1657082204236,59,-613,390
1657082204276,120,-561,407
1657082204316,155,-509,506
1657082204356,124,-595,616
1657082204396,67,-826,755
1657082204436,-30,-1158,753
1657082204476,-104,-1582,761
1657082204516,-229,-1636,654
1657082204556,-396,-1548,360
1657082204596,-478,-1521,343
1657082204636,-556,-1451,316
1657082204676,-480,-1136,256
1657082204716,-306,-972,230
1657082204756,-187,-879,243
1657082204796,-111,-846,243
1657082204836,-72,-851,232
1657082204876,-108,-927,155
1657082204916,-58,-1053,136
1657082204956,9,-1139,205
1657082204996,-14,-1015,233
1657082205036,-24,-988,200
1657082205076,34,-972,215
1657082205116,10,-987,216
1657082205156,-73,-992,166
1657082205196,-318,-1007,72
1657082205236,-495,-1069,81
1657082205276,-503,-1257,190
1657082205316,-411,-1386,305
1657082205356,-300,-1338,371
1657082205396,-185,-1201,400
1657082205436,-77,-1101,426
1657082205476,6,-1032,415
1657082205516,40,-938,391
1657082205556,20,-888,354
1657082205596,-42,-823,317
1657082205636,-73,-820,362
1657082205676,-71,-838,399
1657082205716,-62,-899,324
1657082205756,-44,-996,240
1657082205796,40,-1208,180
1657082205836,127,-1150,282
1657082205876,-52,-1012,324
